Casos Confirmados;Data;DRS;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Teste Por 1M;Teste Por Casos;Total;Total Acc
249;2020-05-19;Registro;5;250;1;12;284509;0;50;175,7414;0,2008;0,1667;1054,4482;1,2048;5;300
286;2020-05-20;Registro;5;255;1;12;284509;0;50;175,7414;0,1748;0,1639;1072,0223;1,0664;5;305
317;2020-05-21;Registro;2;257;1;12;284509;0;50;175,7414;0,1577;0,1629;1079,052;0,9685;2;307
358;2020-05-22;Registro;1;258;1;14;284509;0;50;175,7414;0,1397;0,1623;1082,5668;0,8603;1;308
379;2020-05-23;Registro;1;259;1;14;284509;0;50;175,7414;0,1319;0,1618;1086,0816;0,8153;1;309
403;2020-05-24;Registro;4;263;1;14;284509;2;52;182,771;0,129;0,1651;1107,1706;0,7816;6;315
406;2020-05-25;Registro;0;263;1;14;284509;1;53;186,2858;0,1305;0,1677;1110,6854;0,7783;1;316
410;2020-05-26;Registro;0;263;1;15;284509;1;54;189,8007;0,1317;0,1703;1114,2003;0,7732;1;317
419;2020-05-27;Registro;1;264;1;16;284509;0;54;189,8007;0,1289;0,1698;1117,7151;0,7589;1;318
443;2020-05-28;Registro;0;264;1;16;284509;1;55;193,3155;0,1242;0,1724;1121,2299;0,7201;1;319
457;2020-05-29;Registro;1;265;1;17;284509;0;55;193,3155;0,1204;0,1719;1124,7447;0,7002;1;320
478;2020-05-30;Registro;0;265;1;18;284509;2;57;200,3452;0,1192;0,177;1131,7744;0,6736;2;322
484;2020-05-31;Registro;0;265;1;18;284509;2;59;207,3748;0,1219;0,1821;1138,804;0,6694;2;324
491;2020-06-01;Registro;0;265;1;18;284509;2;61;214,4045;0,1242;0,1871;1145,8337;0,664;2;326
507;2020-06-02;Registro;4;269;1;18;284509;1;62;217,9193;0,1223;0,1873;1163,4078;0,6529;5;331
531;2020-06-03;Registro;4;273;1;18;284509;1;63;221,4341;0,1186;0,1875;1180,982;0,6328;5;336
559;2020-06-04;Registro;2;275;1;18;284509;1;64;224,9489;0,1145;0,1888;1191,5265;0,6064;3;339
566;2020-06-05;Registro;1;276;1;20;284509;6;70;246,0379;0,1237;0,2023;1216,1302;0,6113;7;346
600;2020-06-06;Registro;4;280;1;20;284509;2;72;253,0676;0,12;0,2045;1237,2192;0,5867;6;352
603;2020-06-07;Registro;0;280;1;20;284509;2;74;260,0972;0,1227;0,209;1244,2489;0,5871;2;354
608;2020-06-08;Registro;1;281;1;20;284509;0;74;260,0972;0,1217;0,2085;1247,7637;0,5839;1;355
639;2020-06-09;Registro;2;283;1;24;284509;0;74;260,0972;0,1158;0,2073;1254,7933;0,5587;2;357
655;2020-06-10;Registro;1;284;1;24;284509;4;78;274,1565;0,1191;0,2155;1272,3675;0,5527;5;362
682;2020-06-11;Registro;6;290;1;27;284509;3;81;284,701;0,1188;0,2183;1304,0009;0,544;9;371
687;2020-06-12;Registro;2;292;1;27;284509;1;82;288,2158;0,1194;0,2193;1314,5454;0,5444;3;374
698;2020-06-13;Registro;8;300;1;28;284509;6;88;309,3048;0,1261;0,2268;1363,753;0,5559;14;388
712;2020-06-14;Registro;0;300;1;28;284509;0;88;309,3048;0,1236;0,2268;1363,753;0,5449;0;388
0;2020-03-02;Ribeirão Preto;1;1;1;0;1523682;0;0;0;;0;0,6563;;1;1
0;2020-03-03;Ribeirão Preto;3;4;1;0;1523682;0;0;0;;0;2,6252;;3;4
0;2020-03-04;Ribeirão Preto;3;7;1;0;1523682;0;0;0;;0;4,5941;;3;7
0;2020-03-05;Ribeirão Preto;3;10;1;0;1523682;0;0;0;;0;6,563;;3;10
0;2020-03-06;Ribeirão Preto;0;10;1;0;1523682;1;1;0,6563;;0,0909;7,2194;;1;11
0;2020-03-07;Ribeirão Preto;0;10;1;0;1523682;1;2;1,3126;;0,1667;7,8757;;1;12
0;2020-03-08;Ribeirão Preto;0;10;1;0;1523682;1;3;1,9689;;0,2308;8,532;;1;13
0;2020-03-09;Ribeirão Preto;5;15;1;0;1523682;1;4;2,6252;;0,2105;12,4698;;6;19
0;2020-03-10;Ribeirão Preto;5;20;1;0;1523682;1;5;3,2815;;0,2;16,4076;;6;25
0;2020-03-11;Ribeirão Preto;5;25;1;0;1523682;1;6;3,9378;;0,1935;20,3455;;6;31
0;2020-03-12;Ribeirão Preto;4;29;1;0;1523682;1;7;4,5941;;0,1944;23,627;;5;36
0;2020-03-13;Ribeirão Preto;4;33;1;0;1523682;1;8;5,2504;;0,1951;26,9085;;5;41
0;2020-03-14;Ribeirão Preto;4;37;1;0;1523682;1;9;5,9067;;0,1957;30,19;;5;46
0;2020-03-15;Ribeirão Preto;4;41;1;0;1523682;1;10;6,563;;0,1961;33,4716;;5;51
0;2020-03-16;Ribeirão Preto;4;45;1;0;1523682;1;11;7,2194;;0,1964;36,7531;;5;56
0;2020-03-17;Ribeirão Preto;4;49;1;0;1523682;1;12;7,8757;;0,1967;40,0346;;5;61
0;2020-03-18;Ribeirão Preto;4;53;1;0;1523682;1;13;8,532;;0,197;43,3161;;5;66
0;2020-03-19;Ribeirão Preto;4;57;1;0;1523682;0;13;8,532;;0,1857;45,9413;;4;70
0;2020-03-20;Ribeirão Preto;4;61;1;0;1523682;0;13;8,532;;0,1757;48,5666;;4;74
0;2020-03-21;Ribeirão Preto;0;61;1;0;1523682;2;15;9,8446;;0,1974;49,8792;;2;76
0;2020-03-22;Ribeirão Preto;1;62;1;0;1523682;0;15;9,8446;;0,1948;50,5355;;1;77
0;2020-03-23;Ribeirão Preto;1;63;1;0;1523682;0;15;9,8446;;0,1923;51,1918;;1;78
0;2020-03-24;Ribeirão Preto;1;64;1;0;1523682;0;15;9,8446;;0,1899;51,8481;;1;79
0;2020-03-25;Ribeirão Preto;1;65;1;0;1523682;0;15;9,8446;;0,1875;52,5044;;1;80
1;2020-03-26;Ribeirão Preto;1;66;1;1;1523682;0;15;9,8446;15;0,1852;53,1607;81;1;81
3;2020-03-27;Ribeirão Preto;0;66;1;1;1523682;1;16;10,5009;5,3333;0,1951;53,817;27,3333;1;82
3;2020-03-28;Ribeirão Preto;8;74;1;1;1523682;0;16;10,5009;5,3333;0,1778;59,0674;30;8;90
3;2020-03-29;Ribeirão Preto;8;82;1;1;1523682;0;16;10,5009;5,3333;0,1633;64,3179;32,6667;8;98
6;2020-03-30;Ribeirão Preto;1;83;1;1;1523682;0;16;10,5009;2,6667;0,1616;64,9742;16,5;1;99
7;2020-03-31;Ribeirão Preto;1;84;1;1;1523682;0;16;10,5009;2,2857;0,16;65,6305;14,2857;1;100
9;2020-04-01;Ribeirão Preto;1;85;1;1;1523682;0;16;10,5009;1,7778;0,1584;66,2868;11,2222;1;101
12;2020-04-02;Ribeirão Preto;11;96;1;1;1523682;0;16;10,5009;1,3333;0,1429;73,5062;9,3333;11;112
20;2020-04-03;Ribeirão Preto;10;106;1;3;1523682;3;19;12,4698;0,95;0,152;82,0381;6,25;13;125
30;2020-04-04;Ribeirão Preto;11;117;1;3;1523682;0;19;12,4698;0,6333;0,1397;89,2575;4,5333;11;136
31;2020-04-05;Ribeirão Preto;11;128;1;3;1523682;0;19;12,4698;0,6129;0,1293;96,4768;4,7419;11;147
34;2020-04-06;Ribeirão Preto;7;135;1;3;1523682;1;20;13,1261;0,5882;0,129;101,7273;4,5588;8;155
37;2020-04-07;Ribeirão Preto;42;177;1;4;1523682;3;23;15,095;0,6216;0,115;131,261;5,4054;45;200
47;2020-04-08;Ribeirão Preto;57;234;1;5;1523682;6;29;19,0328;0,617;0,1103;172,6082;5,5957;63;263
49;2020-04-09;Ribeirão Preto;73;307;1;7;1523682;27;56;36,7531;1,1429;0,1543;238,2387;7,4082;100;363
51;2020-04-10;Ribeirão Preto;21;328;1;7;1523682;0;56;36,7531;1,098;0,1458;252,0211;7,5294;21;384
51;2020-04-11;Ribeirão Preto;4;332;1;7;1523682;0;56;36,7531;1,098;0,1443;254,6463;7,6078;4;388
60;2020-04-12;Ribeirão Preto;20;352;1;7;1523682;2;58;38,0657;0,9667;0,1415;269,085;6,8333;22;410
61;2020-04-13;Ribeirão Preto;17;369;1;8;1523682;12;70;45,9413;1,1475;0,1595;288,1179;7,1967;29;439
79;2020-04-14;Ribeirão Preto;41;410;1;8;1523682;8;78;51,1918;0,9873;0,1598;320,2768;6,1772;49;488
102;2020-04-15;Ribeirão Preto;37;447;1;9;1523682;5;83;54,4733;0,8137;0,1566;347,8416;5,1961;42;530
108;2020-04-16;Ribeirão Preto;45;492;1;9;1523682;7;90;59,0674;0,8333;0,1546;381,9695;5,3889;52;582
114;2020-04-17;Ribeirão Preto;57;549;1;11;1523682;2;92;60,3801;0,807;0,1435;420,6915;5,6228;59;641
124;2020-04-18;Ribeirão Preto;9;558;1;11;1523682;6;98;64,3179;0,7903;0,1494;430,536;5,2903;15;656
129;2020-04-19;Ribeirão Preto;10;568;1;11;1523682;3;101;66,2868;0,7829;0,151;439,068;5,186;13;669
130;2020-04-20;Ribeirão Preto;2;570;1;12;1523682;0;101;66,2868;0,7769;0,1505;440,3806;5,1615;2;671
136;2020-04-21;Ribeirão Preto;57;627;1;11;1523682;3;104;68,2557;0,7647;0,1423;479,7589;5,375;60;731
138;2020-04-22;Ribeirão Preto;32;659;1;11;1523682;7;111;72,8498;0,8043;0,1442;505,3548;5,5797;39;770
147;2020-04-23;Ribeirão Preto;28;687;1;15;1523682;3;114;74,8188;0,7755;0,1423;525,7002;5,449;31;801
153;2020-04-24;Ribeirão Preto;2;689;1;18;1523682;0;114;74,8188;0,7451;0,142;527,0129;5,2484;2;803
161;2020-04-25;Ribeirão Preto;33;722;1;18;1523682;5;119;78,1003;0,7391;0,1415;551,9524;5,2236;38;841
162;2020-04-26;Ribeirão Preto;33;755;1;19;1523682;5;124;81,3818;0,7654;0,1411;576,892;5,4259;38;879
168;2020-04-27;Ribeirão Preto;23;778;1;20;1523682;8;132;86,6323;0,7857;0,1451;597,2375;5,4167;31;910
183;2020-04-28;Ribeirão Preto;4;782;1;22;1523682;0;132;86,6323;0,7213;0,1444;599,8627;4,9945;4;914
189;2020-04-29;Ribeirão Preto;31;813;1;24;1523682;8;140;91,8827;0,7407;0,1469;625,4586;5,0423;39;953
192;2020-04-30;Ribeirão Preto;1;814;1;24;1523682;0;140;91,8827;0,7292;0,1468;626,1149;4,9688;1;954
206;2020-05-01;Ribeirão Preto;1;815;1;24;1523682;0;140;91,8827;0,6796;0,1466;626,7712;4,6359;1;955
224;2020-05-02;Ribeirão Preto;34;849;1;24;1523682;10;150;98,4457;0,6696;0,1502;655,6486;4,4598;44;999
226;2020-05-03;Ribeirão Preto;1;850;1;24;1523682;0;150;98,4457;0,6637;0,15;656,3049;4,4248;1;1000
239;2020-05-04;Ribeirão Preto;33;883;1;25;1523682;2;152;99,7583;0,636;0,1469;679,2756;4,3305;35;1035
242;2020-05-05;Ribeirão Preto;33;916;1;25;1523682;2;154;101,071;0,6364;0,1439;702,2463;4,4215;35;1070
276;2020-05-06;Ribeirão Preto;45;961;1;25;1523682;4;158;103,6962;0,5725;0,1412;734,4052;4,0543;49;1119
391;2020-05-07;Ribeirão Preto;41;1002;1;25;1523682;3;161;105,6651;0,4118;0,1384;763,2826;2,9744;44;1163
420;2020-05-08;Ribeirão Preto;47;1049;1;25;1523682;7;168;110,2592;0,4;0,138;798,7231;2,8976;54;1217
434;2020-05-09;Ribeirão Preto;47;1096;1;25;1523682;7;175;114,8534;0,4032;0,1377;834,1636;2,9286;54;1271
437;2020-05-10;Ribeirão Preto;47;1143;1;27;1523682;7;182;119,4475;0,4165;0,1374;869,604;3,032;54;1325
442;2020-05-11;Ribeirão Preto;29;1172;1;27;1523682;4;186;122,0727;0,4208;0,137;891,2621;3,0724;33;1358
452;2020-05-12;Ribeirão Preto;35;1207;1;30;1523682;13;199;130,6047;0,4403;0,1415;922,7647;3,1106;48;1406
486;2020-05-13;Ribeirão Preto;11;1218;1;33;1523682;3;202;132,5736;0,4156;0,1423;931,953;2,9218;14;1420
549;2020-05-14;Ribeirão Preto;12;1230;1;35;1523682;3;205;134,5425;0,3734;0,1429;941,7976;2,6138;15;1435
585;2020-05-15;Ribeirão Preto;18;1248;1;36;1523682;3;208;136,5114;0,3556;0,1429;955,58;2,4889;21;1456
618;2020-05-16;Ribeirão Preto;18;1266;1;36;1523682;8;216;141,7619;0,3495;0,1457;972,6439;2,3981;26;1482
637;2020-05-17;Ribeirão Preto;18;1284;1;36;1523682;8;224;147,0123;0,3516;0,1485;989,7078;2,3673;26;1508
638;2020-05-18;Ribeirão Preto;18;1302;1;36;1523682;8;232;152,2627;0,3636;0,1512;1006,7718;2,4044;26;1534
671;2020-05-19;Ribeirão Preto;17;1319;1;40;1523682;1;233;152,919;0,3472;0,1501;1018,5852;2,313;18;1552
723;2020-05-20;Ribeirão Preto;10;1329;1;40;1523682;1;234;153,5754;0,3237;0,1497;1025,8046;2,1618;11;1563
799;2020-05-21;Ribeirão Preto;10;1339;1;42;1523682;1;235;154,2317;0,2941;0,1493;1033,024;1,97;11;1574
843;2020-05-22;Ribeirão Preto;20;1359;1;43;1523682;8;243;159,4821;0,2883;0,1517;1051,4005;1,9004;28;1602
864;2020-05-23;Ribeirão Preto;10;1369;1;43;1523682;1;244;160,1384;0,2824;0,1513;1058,6198;1,8669;11;1613
870;2020-05-24;Ribeirão Preto;10;1379;1;43;1523682;1;245;160,7947;0,2816;0,1509;1065,8392;1,8667;11;1624
871;2020-05-25;Ribeirão Preto;5;1384;1;43;1523682;9;254;166,7015;0,2916;0,1551;1075,0275;1,8806;14;1638
895;2020-05-26;Ribeirão Preto;70;1454;1;46;1523682;20;274;179,8275;0,3061;0,1586;1134,0949;1,9307;90;1728
982;2020-05-27;Ribeirão Preto;48;1502;1;48;1523682;15;289;189,6721;0,2943;0,1614;1175,4421;1,8238;63;1791
1052;2020-05-28;Ribeirão Preto;21;1523;1;52;1523682;9;298;195,5789;0,2833;0,1636;1195,1313;1,731;30;1821
1159;2020-05-29;Ribeirão Preto;50;1573;1;51;1523682;21;319;209,3613;0,2752;0,1686;1241,7289;1,6324;71;1892
1203;2020-05-30;Ribeirão Preto;15;1588;1;53;1523682;3;322;211,3302;0,2677;0,1686;1253,5424;1,5877;18;1910
1253;2020-05-31;Ribeirão Preto;38;1626;1;53;1523682;16;338;221,8311;0,2698;0,1721;1288,9829;1,5674;54;1964
1260;2020-06-01;Ribeirão Preto;12;1638;1;54;1523682;4;342;224,4563;0,2714;0,1727;1299,4838;1,5714;16;1980
1318;2020-06-02;Ribeirão Preto;38;1676;1;58;1523682;10;352;231,0193;0,2671;0,1736;1330,9864;1,5387;48;2028
1487;2020-06-03;Ribeirão Preto;32;1708;1;58;1523682;8;360;236,2698;0,2421;0,1741;1357,2386;1,3907;40;2068
1546;2020-06-04;Ribeirão Preto;14;1722;1;59;1523682;15;375;246,1143;0,2426;0,1788;1376,2714;1,3564;29;2097
1701;2020-06-05;Ribeirão Preto;26;1748;1;63;1523682;16;391;256,6152;0,2299;0,1828;1403,8362;1,2575;42;2139
1791;2020-06-06;Ribeirão Preto;2;1750;1;70;1523682;0;391;256,6152;0,2183;0,1826;1405,1488;1,1954;2;2141
1919;2020-06-07;Ribeirão Preto;2;1752;1;71;1523682;0;391;256,6152;0,2038;0,1825;1406,4615;1,1167;2;2143
1927;2020-06-08;Ribeirão Preto;23;1775;1;71;1523682;19;410;269,085;0,2128;0,1876;1434,0263;1,1339;42;2185
2052;2020-06-09;Ribeirão Preto;11;1786;1;82;1523682;3;413;271,0539;0,2013;0,1878;1443,2145;1,0716;14;2199
2233;2020-06-10;Ribeirão Preto;106;1892;1;91;1523682;34;447;293,3683;0,2002;0,1911;1535,0972;1,0475;140;2339
2374;2020-06-11;Ribeirão Preto;17;1909;1;95;1523682;3;450;295,3372;0,1896;0,1908;1548,2233;0,9937;20;2359
2451;2020-06-12;Ribeirão Preto;17;1926;1;100;1523682;16;466;305,8381;0,1901;0,1948;1569,8814;0,9759;33;2392
2551;2020-06-13;Ribeirão Preto;26;1952;1;103;1523682;12;478;313,7138;0,1874;0,1967;1594,821;0,9526;38;2430
2660;2020-06-14;Ribeirão Preto;0;1952;1;107;1523682;0;478;313,7138;0,1797;0,1967;1594,821;0,9135;0;2430
0;2020-03-02;São João da Boa Vista;1;1;1;0;834872;0;0;0;;0;1,1978;;1;1
0;2020-03-03;São João da Boa Vista;1;2;1;0;834872;0;0;0;;0;2,3956;;1;2
0;2020-03-04;São João da Boa Vista;1;3;1;0;834872;0;0;0;;0;3,5934;;1;3
0;2020-03-05;São João da Boa Vista;1;4;1;0;834872;0;0;0;;0;4,7912;;1;4
0;2020-03-06;São João da Boa Vista;2;6;1;0;834872;0;0;0;;0;7,1867;;2;6
0;2020-03-07;São João da Boa Vista;3;9;1;0;834872;0;0;0;;0;10,7801;;3;9
0;2020-03-08;São João da Boa Vista;3;12;1;0;834872;0;0;0;;0;14,3735;;3;12
0;2020-03-09;São João da Boa Vista;3;15;1;0;834872;0;0;0;;0;17,9668;;3;15
0;2020-03-10;São João da Boa Vista;3;18;1;0;834872;0;0;0;;0;21,5602;;3;18
0;2020-03-11;São João da Boa Vista;0;18;1;0;834872;1;1;1,1978;;0,0526;22,758;;1;19
0;2020-03-12;São João da Boa Vista;0;18;1;0;834872;1;2;2,3956;;0,1;23,9558;;1;20
0;2020-03-13;São João da Boa Vista;0;18;1;0;834872;1;3;3,5934;;0,1429;25,1536;;1;21
0;2020-03-14;São João da Boa Vista;0;18;1;0;834872;1;4;4,7912;;0,1818;26,3513;;1;22
0;2020-03-15;São João da Boa Vista;0;18;1;0;834872;1;5;5,9889;;0,2174;27,5491;;1;23
0;2020-03-16;São João da Boa Vista;0;18;1;0;834872;1;6;7,1867;;0,25;28,7469;;1;24
0;2020-03-17;São João da Boa Vista;3;21;1;0;834872;1;7;8,3845;;0,25;33,5381;;4;28
0;2020-03-18;São João da Boa Vista;3;24;1;0;834872;1;8;9,5823;;0,25;38,3292;;4;32
0;2020-03-19;São João da Boa Vista;3;27;1;0;834872;1;9;10,7801;;0,25;43,1204;;4;36
0;2020-03-20;São João da Boa Vista;3;30;1;0;834872;4;13;15,5712;;0,3023;51,5049;;7;43
0;2020-03-21;São João da Boa Vista;3;33;1;0;834872;4;17;20,3624;;0,34;59,8894;;7;50
0;2020-03-22;São João da Boa Vista;3;36;1;0;834872;4;21;25,1536;;0,3684;68,2739;;7;57
0;2020-03-23;São João da Boa Vista;3;39;1;0;834872;4;25;29,9447;;0,3906;76,6585;;7;64
0;2020-03-24;São João da Boa Vista;3;42;1;0;834872;4;29;34,7359;;0,4085;85,043;;7;71
0;2020-03-25;São João da Boa Vista;1;43;1;0;834872;0;29;34,7359;;0,4028;86,2408;;1;72
0;2020-03-26;São João da Boa Vista;1;44;1;0;834872;0;29;34,7359;;0,3973;87,4386;;1;73
0;2020-03-27;São João da Boa Vista;0;44;1;0;834872;1;30;35,9337;;0,4054;88,6363;;1;74
0;2020-03-28;São João da Boa Vista;3;47;1;0;834872;0;30;35,9337;;0,3896;92,2297;;3;77
0;2020-03-29;São João da Boa Vista;3;50;1;0;834872;0;30;35,9337;;0,375;95,8231;;3;80
0;2020-03-30;São João da Boa Vista;2;52;1;0;834872;0;30;35,9337;;0,3659;98,2186;;2;82
2;2020-03-31;São João da Boa Vista;4;56;1;0;834872;1;31;37,1314;15,5;0,3563;104,2076;43,5;5;87
2;2020-04-01;São João da Boa Vista;4;60;1;0;834872;0;31;37,1314;15,5;0,3407;108,9987;45,5;4;91
2;2020-04-02;São João da Boa Vista;3;63;1;0;834872;0;31;37,1314;15,5;0,3298;112,5921;47;3;94
2;2020-04-03;São João da Boa Vista;0;63;1;0;834872;2;33;39,527;16,5;0,3438;114,9877;48;2;96
3;2020-04-04;São João da Boa Vista;0;63;1;0;834872;2;35;41,9226;11,6667;0,3571;117,3833;32,6667;2;98
3;2020-04-05;São João da Boa Vista;0;63;1;0;834872;2;37;44,3182;12,3333;0,37;119,7788;33,3333;2;100
3;2020-04-06;São João da Boa Vista;4;67;1;0;834872;5;42;50,3071;14;0,3853;130,5589;36,3333;9;109
3;2020-04-07;São João da Boa Vista;13;80;1;0;834872;2;44;52,7027;14,6667;0,3548;148,5258;41,3333;15;124
5;2020-04-08;São João da Boa Vista;4;84;1;1;834872;0;44;52,7027;8,8;0,3438;153,3169;25,6;4;128
9;2020-04-09;São João da Boa Vista;10;94;1;2;834872;0;44;52,7027;4,8889;0,3188;165,2948;15,3333;10;138
9;2020-04-10;São João da Boa Vista;1;95;1;2;834872;0;44;52,7027;4,8889;0,3165;166,4926;15,4444;1;139
12;2020-04-11;São João da Boa Vista;1;96;1;2;834872;0;44;52,7027;3,6667;0,3143;167,6904;11,6667;1;140
12;2020-04-12;São João da Boa Vista;1;97;1;2;834872;0;44;52,7027;3,6667;0,3121;168,8882;11,75;1;141
12;2020-04-13;São João da Boa Vista;1;98;1;2;834872;0;44;52,7027;3,6667;0,3099;170,086;11,8333;1;142
14;2020-04-14;São João da Boa Vista;14;112;1;2;834872;0;44;52,7027;3,1429;0,2821;186,855;11,1429;14;156
22;2020-04-15;São João da Boa Vista;5;117;1;2;834872;0;44;52,7027;2;0,2733;192,8439;7,3182;5;161
25;2020-04-16;São João da Boa Vista;28;145;1;4;834872;2;46;55,0983;1,84;0,2408;228,7776;7,64;30;191
31;2020-04-17;São João da Boa Vista;28;173;1;5;834872;1;47;56,2961;1,5161;0,2136;263,5134;7,0968;29;220
33;2020-04-18;São João da Boa Vista;24;197;1;5;834872;3;50;59,8894;1,5152;0,2024;295,8537;7,4848;27;247
33;2020-04-19;São João da Boa Vista;30;227;1;5;834872;3;53;63,4828;1,6061;0,1893;335,3808;8,4848;33;280
33;2020-04-20;São João da Boa Vista;23;250;1;5;834872;3;56;67,0762;1,697;0,183;366,5233;9,2727;26;306
34;2020-04-21;São João da Boa Vista;35;285;1;5;834872;1;57;68,2739;1,6765;0,1667;409,6436;10,0588;36;342
34;2020-04-22;São João da Boa Vista;21;306;1;5;834872;2;59;70,6695;1,7353;0,1616;437,1928;10,7353;23;365
38;2020-04-23;São João da Boa Vista;12;318;1;5;834872;4;63;75,4607;1,6579;0,1654;456,3574;10,0263;16;381
44;2020-04-24;São João da Boa Vista;12;330;1;5;834872;1;64;76,6585;1,4545;0,1624;471,9286;8,9545;13;394
50;2020-04-25;São João da Boa Vista;3;333;1;5;834872;0;64;76,6585;1,28;0,1612;475,522;7,94;3;397
57;2020-04-26;São João da Boa Vista;10;343;1;5;834872;2;66;79,054;1,1579;0,1614;489,8955;7,1754;12;409
61;2020-04-27;São João da Boa Vista;12;355;1;5;834872;1;67;80,2518;1,0984;0,1588;505,4667;6,918;13;422
82;2020-04-28;São João da Boa Vista;5;360;1;5;834872;1;68;81,4496;0,8293;0,1589;512,6534;5,2195;6;428
88;2020-04-29;São João da Boa Vista;5;365;1;5;834872;1;69;82,6474;0,7841;0,159;519,8402;4,9318;6;434
93;2020-04-30;São João da Boa Vista;15;380;1;7;834872;2;71;85,043;0,7634;0,1574;540,2026;4,8495;17;451
94;2020-05-01;São João da Boa Vista;4;384;1;7;834872;2;73;87,4386;0,7766;0,1597;547,3893;4,8617;6;457
94;2020-05-02;São João da Boa Vista;4;388;1;7;834872;2;75;89,8341;0,7979;0,162;554,576;4,9255;6;463
94;2020-05-03;São João da Boa Vista;12;400;1;7;834872;0;75;89,8341;0,7979;0,1579;568,9495;5,0532;12;475
94;2020-05-04;São João da Boa Vista;4;404;1;7;834872;2;77;92,2297;0,8191;0,1601;576,1362;5,117;6;481
99;2020-05-05;São João da Boa Vista;3;407;1;8;834872;0;77;92,2297;0,7778;0,1591;579,7296;4,8889;3;484
111;2020-05-06;São João da Boa Vista;6;413;1;10;834872;0;77;92,2297;0,6937;0,1571;586,9163;4,4144;6;490
113;2020-05-07;São João da Boa Vista;12;425;1;11;834872;2;79;94,6253;0,6991;0,1567;603,6854;4,4602;14;504
120;2020-05-08;São João da Boa Vista;5;430;1;11;834872;1;80;95,8231;0,6667;0,1569;610,8721;4,25;6;510
129;2020-05-09;São João da Boa Vista;3;433;1;11;834872;0;80;95,8231;0,6202;0,1559;614,4655;3,9767;3;513
128;2020-05-10;São João da Boa Vista;5;438;1;11;834872;4;84;100,6142;0,6562;0,1609;625,2455;4,0781;9;522
131;2020-05-11;São João da Boa Vista;3;441;1;11;834872;0;84;100,6142;0,6412;0,16;628,8389;4,0076;3;525
136;2020-05-12;São João da Boa Vista;3;444;1;11;834872;0;84;100,6142;0,6176;0,1591;632,4323;3,8824;3;528
149;2020-05-13;São João da Boa Vista;3;447;1;11;834872;1;85;101,812;0,5705;0,1598;637,2234;3,5705;4;532
154;2020-05-14;São João da Boa Vista;6;453;1;13;834872;0;85;101,812;0,5519;0,158;644,4102;3,4935;6;538
161;2020-05-15;São João da Boa Vista;26;479;1;13;834872;3;88;105,4054;0,5466;0,1552;679,146;3,5217;29;567
169;2020-05-16;São João da Boa Vista;1;480;1;14;834872;6;94;112,5921;0,5562;0,1638;687,5305;3,3964;7;574
172;2020-05-17;São João da Boa Vista;1;481;1;14;834872;0;94;112,5921;0,5465;0,1635;688,7283;3,343;1;575
174;2020-05-18;São João da Boa Vista;1;482;1;14;834872;0;94;112,5921;0,5402;0,1632;689,9261;3,3103;1;576
198;2020-05-19;São João da Boa Vista;14;496;1;17;834872;2;96;114,9877;0,4848;0,1622;709,0907;2,9899;16;592
204;2020-05-20;São João da Boa Vista;26;522;1;17;834872;3;99;118,5811;0,4853;0,1594;743,8266;3,0441;29;621
212;2020-05-21;São João da Boa Vista;13;535;1;18;834872;1;100;119,7788;0,4717;0,1575;760,5956;2,9953;14;635
227;2020-05-22;São João da Boa Vista;28;563;1;19;834872;0;100;119,7788;0,4405;0,1508;794,1337;2,9207;28;663
247;2020-05-23;São João da Boa Vista;14;577;1;20;834872;0;100;119,7788;0,4049;0,1477;810,9027;2,7409;14;677
255;2020-05-24;São João da Boa Vista;3;580;1;20;834872;1;101;120,9766;0,3961;0,1483;815,6939;2,6706;4;681
266;2020-05-25;São João da Boa Vista;1;581;1;20;834872;1;102;122,1744;0,3835;0,1493;818,0895;2,5677;2;683
271;2020-05-26;São João da Boa Vista;2;583;1;21;834872;3;105;125,7678;0,3875;0,1526;824,0784;2,5387;5;688
298;2020-05-27;São João da Boa Vista;17;600;1;22;834872;3;108;129,3611;0,3624;0,1525;848,0342;2,3758;20;708
334;2020-05-28;São João da Boa Vista;4;604;1;22;834872;0;108;129,3611;0,3234;0,1517;852,8253;2,1317;4;712
382;2020-05-29;São João da Boa Vista;6;610;1;22;834872;1;109;130,5589;0,2853;0,1516;861,2099;1,8822;7;719
403;2020-05-30;São João da Boa Vista;2;612;1;23;834872;0;109;130,5589;0,2705;0,1512;863,6054;1,7891;2;721
412;2020-05-31;São João da Boa Vista;2;614;1;23;834872;0;109;130,5589;0,2646;0,1508;866,001;1,7549;2;723
413;2020-06-01;São João da Boa Vista;7;621;1;23;834872;4;113;135,3501;0,2736;0,154;879,1767;1,7772;11;734
462;2020-06-02;São João da Boa Vista;17;638;1;23;834872;1;114;136,5479;0,2468;0,1516;900,7369;1,6277;18;752
470;2020-06-03;São João da Boa Vista;26;664;1;23;834872;12;126;150,9213;0,2681;0,1595;946,2528;1,6809;38;790
496;2020-06-04;São João da Boa Vista;23;687;1;25;834872;6;132;158,1081;0,2661;0,1612;980,9887;1,6512;29;819
515;2020-06-05;São João da Boa Vista;15;702;1;25;834872;7;139;166,4926;0,2699;0,1653;1007,34;1,633;22;841
